iter	Logloss
1515	0.2651619036
1516	0.2651594814
1517	0.2651569339
1518	0.2651562435
1519	0.2651534934
1520	0.2651504776
1521	0.2651469889
1522	0.2651448197
1523	0.2651440967
1524	0.2651415804
1525	0.2651401856
1526	0.2651379122
1527	0.2651371712
1528	0.2651342603
1529	0.2651331382
1530	0.2651302811
1531	0.2651275217
1532	0.2651248721
1533	0.2651240404
1534	0.2651223489
1535	0.2651208286
1536	0.2651186775
1537	0.2651152661
1538	0.2651144189
1539	0.2651110225
1540	0.2651068544
1541	0.2651022259
1542	0.2650993594
1543	0.2650953241
1544	0.2650934744
1545	0.2650909511
1546	0.2650876334
1547	0.265085861
1548	0.2650832341
1549	0.2650797393
1550	0.2650774783
1551	0.2650767144
1552	0.2650721884
1553	0.2650703402
1554	0.2650677513
1555	0.265064948
1556	0.265061917
1557	0.2650579296
1558	0.2650563378
1559	0.2650529606
1560	0.2650501707
1561	0.2650478435
1562	0.2650469749
1563	0.265044884
1564	0.2650438388
1565	0.2650431812
1566	0.265039913
1567	0.2650376722
1568	0.2650345408
1569	0.2650319211
1570	0.2650280547
1571	0.2650234593
1572	0.2650204245
1573	0.2650185177
1574	0.2650151698
1575	0.2650126561
1576	0.2650106763
1577	0.2650078447
1578	0.2650074079
1579	0.2650060461
1580	0.2650040628
1581	0.2650003176
1582	0.2649969375
1583	0.2649932217
1584	0.2649879586
1585	0.2649849949
1586	0.264981543
1587	0.2649775371
1588	0.2649733945
1589	0.2649711134
1590	0.2649702458
1591	0.264967153
1592	0.264962161
1593	0.2649581837
1594	0.2649550458
1595	0.26495274
1596	0.2649498818
1597	0.2649482088
1598	0.2649467597
1599	0.2649438898
1600	0.2649433196
1601	0.2649404685
1602	0.2649370699
1603	0.2649334949
1604	0.264930358
1605	0.2649279627
1606	0.2649254068
1607	0.2649226254
1608	0.2649218397
1609	0.264918042
1610	0.2649165393
1611	0.2649162239
1612	0.2649149604
1613	0.2649114697
1614	0.264907422
1615	0.2649029312
1616	0.264899443
1617	0.2648974559
1618	0.2648945755
1619	0.2648908356
1620	0.2648894093
1621	0.2648865081
1622	0.2648848917
1623	0.2648835183
1624	0.2648813336
1625	0.2648778305
1626	0.2648748963
1627	0.2648740618
1628	0.2648702055
1629	0.2648653663
1630	0.2648640166
1631	0.2648615843
1632	0.2648586965
1633	0.2648570373
1634	0.2648547446
1635	0.2648512207
1636	0.2648470936
1637	0.2648450296
1638	0.2648432642
1639	0.2648431509
1640	0.2648407556
1641	0.2648390388
1642	0.2648371414
1643	0.2648338956
1644	0.2648305313
1645	0.264827546
1646	0.2648243448
1647	0.264822648
1648	0.2648179905
1649	0.2648144785
1650	0.2648131038
1651	0.2648095778
1652	0.264807627
1653	0.2648055475
1654	0.2648028173
1655	0.2647992259
1656	0.2647963348
1657	0.2647927357
1658	0.2647914844
1659	0.2647884484
1660	0.2647850665
1661	0.2647831162
1662	0.2647811772
1663	0.2647803347
1664	0.2647776699
1665	0.2647767371
1666	0.2647743073
1667	0.2647710663
1668	0.26476953
1669	0.2647669979
1670	0.264766642
1671	0.2647649067
1672	0.2647626826
1673	0.2647617682
1674	0.2647593997
1675	0.2647582934
1676	0.2647547766
1677	0.2647524093
1678	0.26474953
1679	0.2647459381
1680	0.2647436316
1681	0.2647411836
1682	0.2647377493
1683	0.2647355426
1684	0.2647345658
1685	0.2647320872
1686	0.2647274269
1687	0.2647247018
1688	0.2647218192
1689	0.2647183191
1690	0.2647156514
1691	0.2647138099
1692	0.2647101083
1693	0.2647078305
1694	0.26470751
1695	0.264703624
1696	0.2647017831
1697	0.2647011695
1698	0.2646983631
1699	0.2646954437
1700	0.2646924583
1701	0.2646895287
1702	0.2646893517
1703	0.264686961
1704	0.2646843069
1705	0.2646843026
1706	0.2646806593
1707	0.264676348
1708	0.2646734178
1709	0.2646704765
1710	0.2646665063
1711	0.2646638778
1712	0.2646607247
1713	0.2646599685
1714	0.2646570031
1715	0.2646517291
1716	0.2646477768
1717	0.264645203
1718	0.2646414105
1719	0.2646405825
1720	0.2646350073
1721	0.2646328475
1722	0.2646295671
1723	0.2646275698
1724	0.2646257313
1725	0.2646229838
1726	0.2646187301
1727	0.2646169132
1728	0.2646146495
1729	0.26461147
1730	0.2646094657
1731	0.2646094605
1732	0.2646057391
1733	0.2646038648
1734	0.2646016879
1735	0.2646011177
1736	0.2645996796
1737	0.26459696
1738	0.2645952825
1739	0.2645926
1740	0.2645925941
1741	0.264590547
1742	0.2645872346
1743	0.2645845583
1744	0.2645838111
1745	0.2645823885
1746	0.2645822922
1747	0.2645799575
1748	0.2645776361
1749	0.2645737558
1750	0.2645724991
1751	0.2645687332
1752	0.264567123
1753	0.2645634822
1754	0.2645633731
1755	0.2645627384
1756	0.2645623043
1757	0.2645592636
1758	0.2645564591
1759	0.2645555143
1760	0.2645541576
1761	0.2645541473
1762	0.2645522246
1763	0.2645499532
1764	0.2645464967
1765	0.2645436595
1766	0.2645414376
1767	0.2645388289
1768	0.2645372123
1769	0.2645342476
1770	0.264530782
1771	0.264528301
1772	0.2645278378
1773	0.2645245771
1774	0.2645221606
1775	0.2645194116
1776	0.2645176172
1777	0.2645158267
1778	0.2645118249
1779	0.2645084424
1780	0.2645061094
1781	0.2645032844
1782	0.2645003464
1783	0.264498512
1784	0.2644961006
1785	0.2644931544
1786	0.2644903418
1787	0.2644860444
1788	0.264484304
1789	0.2644809838
1790	0.2644780636
1791	0.2644775971
1792	0.264475406
1793	0.2644727211
1794	0.2644680888
1795	0.2644649358
1796	0.2644635702
1797	0.2644600598
1798	0.2644581531
1799	0.264456204
1800	0.2644527631
1801	0.264450291
1802	0.2644488724
1803	0.2644465475
1804	0.2644428109
1805	0.2644402208
1806	0.2644365585
1807	0.264433637
1808	0.2644323047
1809	0.2644303959
1810	0.2644294444
1811	0.2644264854
1812	0.2644240231
1813	0.2644223191
1814	0.2644199719
1815	0.2644170143
1816	0.2644151706
1817	0.264413414
1818	0.2644124422
1819	0.2644097427
1820	0.2644090099
1821	0.2644069493
1822	0.2644043707
1823	0.2644016371
1824	0.2644003526
1825	0.2644000799
1826	0.2643958707
1827	0.2643936609
1828	0.2643899843
1829	0.2643895447
1830	0.2643894375
1831	0.2643879901
1832	0.2643859467
1833	0.2643829566
1834	0.2643825148
1835	0.2643799101
1836	0.2643764047
1837	0.2643743975
1838	0.2643731347
1839	0.2643722526
1840	0.2643710604
1841	0.2643638272
1842	0.2643612562
1843	0.2643596477
1844	0.2643562896
1845	0.2643534231
1846	0.2643493673
1847	0.2643477313
1848	0.2643446379
1849	0.2643415429
1850	0.2643400367
1851	0.2643394458
1852	0.2643357504
1853	0.264333266
1854	0.2643295125
1855	0.2643287865
1856	0.26432711
1857	0.2643268044
1858	0.2643264641
1859	0.264322636
1860	0.2643207333
1861	0.2643172176
1862	0.2643167682
1863	0.2643152438
1864	0.2643130786
1865	0.2643106253
1866	0.2643075917
1867	0.2643056037
1868	0.2643016131
1869	0.2642999518
1870	0.2642988775
1871	0.264296722
1872	0.2642961348
1873	0.2642931823
1874	0.2642898918
1875	0.2642873783
1876	0.264285862
1877	0.2642812751
1878	0.2642797314
1879	0.2642775258
1880	0.2642755023
1881	0.2642722243
1882	0.2642686645
1883	0.2642665357
1884	0.2642639104
1885	0.2642627935
1886	0.2642595816
1887	0.2642578201
1888	0.264254552
1889	0.264251459
1890	0.264248315
1891	0.2642464107
1892	0.2642428624
1893	0.2642408848
1894	0.2642388104
1895	0.2642377523
1896	0.2642367175
1897	0.2642333739
1898	0.2642317789
1899	0.2642263182
1900	0.2642229989
1901	0.2642224869
1902	0.2642206797
1903	0.2642199875
1904	0.2642160859
1905	0.2642127494
1906	0.264210261
1907	0.264207914
1908	0.2642055671
1909	0.2642052255
1910	0.2642024961
1911	0.2641968442
1912	0.2641934809
1913	0.2641910052
1914	0.2641874972
1915	0.2641870138
1916	0.2641857315
1917	0.264183112
1918	0.264181474
1919	0.2641795762
1920	0.2641781486
1921	0.2641773107
1922	0.2641748604
1923	0.2641734775
1924	0.264170343
1925	0.2641673744
1926	0.2641666487
1927	0.2641649347
1928	0.264162914
1929	0.2641601887
1930	0.2641549539
1931	0.2641530435
1932	0.2641521276
1933	0.2641502817
1934	0.2641485874
1935	0.2641446148
1936	0.2641430368
1937	0.2641411662
1938	0.2641396261
1939	0.2641368787
1940	0.2641350536
1941	0.2641323834
1942	0.2641306985
1943	0.2641289135
1944	0.2641264839
1945	0.2641252866
1946	0.2641233628
1947	0.2641222602
1948	0.2641191385
1949	0.264118702
1950	0.2641168145
1951	0.2641140965
1952	0.2641140877
1953	0.2641116198
1954	0.2641093464
1955	0.2641069456
1956	0.2641042565
1957	0.2641025096
1958	0.2641000112
1959	0.2640981327
1960	0.2640951546
1961	0.2640950115
1962	0.2640935318
1963	0.2640917812
1964	0.2640903304
1965	0.2640879411
1966	0.264086378
1967	0.2640855897
1968	0.264084136
1969	0.2640830682
1970	0.2640810473
1971	0.2640777094
1972	0.2640754028
1973	0.2640734679
1974	0.2640718093
1975	0.2640685442
1976	0.2640653775
1977	0.2640621226
1978	0.264059194
1979	0.264057682
1980	0.2640559736
1981	0.2640529665
1982	0.264052587
1983	0.2640525739
1984	0.2640508892
1985	0.2640483652
1986	0.2640448925
1987	0.2640423665
1988	0.2640407348
1989	0.2640395176
1990	0.2640366834
1991	0.2640334591
1992	0.2640307471
1993	0.2640273456
1994	0.2640273456
1995	0.2640269873
1996	0.264023465
1997	0.2640190134
1998	0.2640163322
1999	0.2640162953
2000	0.2640155601
2001	0.2640124837
2002	0.264012483
2003	0.2640121485
2004	0.2640074096
2005	0.2640047579
2006	0.2640040032
2007	0.2640022852
2008	0.2639998052
2009	0.2639996332
2010	0.2639973491
2011	0.2639942029
2012	0.2639917126
2013	0.2639907369
2014	0.2639900712
2015	0.2639888212
2016	0.2639854593
2017	0.2639830549
2018	0.2639806237
2019	0.2639796943
2020	0.2639770387
2021	0.2639747464
2022	0.263971872
2023	0.26396914
2024	0.2639659481
2025	0.2639621019
2026	0.2639613072
2027	0.2639603685
2028	0.2639570172
2029	0.2639538405
2030	0.2639511203
2031	0.263947715
2032	0.2639459004
2033	0.2639426995
2034	0.2639409658
2035	0.2639401426
2036	0.263938881
2037	0.2639371191
2038	0.2639361178
2039	0.2639347255
2040	0.2639332444
2041	0.2639309732
2042	0.2639294409
2043	0.2639282679
2044	0.263926614
2045	0.2639247487
2046	0.2639236021
2047	0.2639197161
2048	0.2639161148
2049	0.263912692
2050	0.2639118456
2051	0.2639091281
2052	0.2639079536
2053	0.2639050923
2054	0.2639037055
2055	0.2639013733
2056	0.2638993702
2057	0.2638968138
2058	0.2638946597
2059	0.2638903804
2060	0.2638887502
2061	0.2638865592
2062	0.2638843954
2063	0.2638824391
2064	0.2638822827
2065	0.2638801217
2066	0.263879647
2067	0.263876672
2068	0.2638744025
2069	0.2638727927
2070	0.2638690948
2071	0.2638675641
2072	0.2638657234
2073	0.263863133
2074	0.2638599018
2075	0.2638572177
2076	0.2638566441
2077	0.2638532605
2078	0.2638523339
2079	0.2638495281
2080	0.2638491211
2081	0.2638432153
2082	0.2638428304
2083	0.2638407715
2084	0.2638382846
2085	0.2638363061
2086	0.2638331323
2087	0.2638298956
2088	0.2638282325
2089	0.2638256269
2090	0.2638233704
2091	0.2638216929
2092	0.2638201879
2093	0.263819336
2094	0.2638170187
2095	0.2638149852
2096	0.263813361
2097	0.2638114806
2098	0.2638091786
2099	0.2638060753
2100	0.2638031408
2101	0.263800432
2102	0.2637990126
2103	0.2637973391
2104	0.2637943001
2105	0.2637918697
2106	0.2637906088
2107	0.2637882522
2108	0.2637865613
2109	0.2637828955
2110	0.2637812177
2111	0.2637808451
2112	0.263778685
2113	0.2637754423
2114	0.2637741421
2115	0.2637727336
2116	0.2637709397
2117	0.2637685498
2118	0.2637667961
2119	0.2637647179
2120	0.2637631595
2121	0.2637607867
2122	0.2637587363
2123	0.2637555127
2124	0.2637529027
2125	0.2637497559
2126	0.2637469143
2127	0.263746459
2128	0.2637462293
2129	0.2637441964
2130	0.2637416068
2131	0.2637393445
2132	0.2637387297
2133	0.2637368738
2134	0.2637358629
2135	0.2637334051
2136	0.2637322252
2137	0.26373066
2138	0.2637283919
2139	0.2637251853
2140	0.263722666
2141	0.2637205345
2142	0.2637186034
2143	0.2637178332
2144	0.2637118374
2145	0.263709036
2146	0.2637059446
2147	0.263702974
2148	0.2637006812
2149	0.2636970833
2150	0.2636937199
2151	0.2636902516
2152	0.2636892982
2153	0.2636877664
2154	0.2636845259
2155	0.2636828262
2156	0.2636786172
2157	0.2636761111
2158	0.2636751017
2159	0.2636735748
2160	0.2636722424
2161	0.2636694794
2162	0.2636668776
2163	0.2636652683
2164	0.2636616263
2165	0.2636601597
2166	0.2636585771
2167	0.2636569246
2168	0.2636552813
2169	0.2636521897
2170	0.2636490915
2171	0.2636459419
2172	0.2636433907
2173	0.2636407113
2174	0.2636380971
2175	0.2636362753
2176	0.2636345911
2177	0.2636329869
2178	0.263630261
2179	0.2636273454
2180	0.263625663
2181	0.2636241687
2182	0.2636211931
2183	0.2636174314
2184	0.2636141765
2185	0.2636112271
2186	0.263608297
2187	0.2636066649
2188	0.2636062398
2189	0.2636036432
2190	0.2635981821
2191	0.2635953152
2192	0.2635943823
2193	0.2635906747
2194	0.2635863515
2195	0.2635842211
2196	0.2635826172
2197	0.263580695
2198	0.2635787762
2199	0.2635776866
2200	0.263575169
2201	0.2635737506
2202	0.2635706546
2203	0.2635680365
2204	0.2635667586
2205	0.263564964
2206	0.2635612011
2207	0.2635580337
2208	0.263555702
2209	0.2635555341
2210	0.2635543007
2211	0.2635518599
2212	0.2635514723
2213	0.2635480581
2214	0.2635457567
2215	0.2635429708
2216	0.2635409745
2217	0.263538722
2218	0.2635371624
2219	0.2635369502
2220	0.2635356252
2221	0.2635326931
2222	0.2635305645
2223	0.2635276039
2224	0.2635271004
2225	0.2635261958
2226	0.2635245267
2227	0.2635220937
2228	0.263519247
2229	0.2635175763
2230	0.2635147477
2231	0.2635135501
2232	0.2635097032
2233	0.2635061576
2234	0.2635042051
2235	0.2635013505
2236	0.2634988907
2237	0.2634947638
2238	0.2634932145
2239	0.2634908209
2240	0.2634871297
2241	0.2634869972
2242	0.2634858013
2243	0.2634833987
2244	0.2634816082
2245	0.2634787683
2246	0.2634758506
2247	0.2634755722
2248	0.2634727453
2249	0.2634698365
2250	0.2634673377
2251	0.2634660624
2252	0.2634636059
2253	0.2634601186
2254	0.2634573649
2255	0.263453398
2256	0.2634517369
2257	0.2634486067
2258	0.2634458168
2259	0.2634436707
2260	0.2634435215
2261	0.2634402088
2262	0.2634390974
2263	0.2634387037
2264	0.2634385804
2265	0.2634364493
2266	0.2634345197
2267	0.2634329398
2268	0.2634315138
2269	0.2634284386
2270	0.263428313
2271	0.2634258396
2272	0.2634230667
2273	0.2634215061
2274	0.2634203116
2275	0.2634201214
2276	0.2634195725
2277	0.2634181688
2278	0.2634147767
2279	0.2634116635
2280	0.2634093811
2281	0.2634077796
2282	0.263405973
2283	0.2634027387
2284	0.2634007386
2285	0.2633972948
2286	0.2633951805
2287	0.2633929964
2288	0.2633928012
2289	0.2633914062
2290	0.2633904954
2291	0.2633881551
2292	0.2633860096
2293	0.2633826502
2294	0.2633795411
2295	0.2633795317
2296	0.2633792928
2297	0.2633764277
2298	0.263374108
2299	0.2633718564
2300	0.2633706587
2301	0.2633687576
2302	0.2633672
2303	0.2633638724
2304	0.2633634408
2305	0.2633619391
2306	0.2633591254
2307	0.2633569895
2308	0.2633542508
2309	0.2633515765
2310	0.2633514123
2311	0.2633499906
2312	0.2633466388
2313	0.2633429139
2314	0.2633416408
2315	0.2633404226
2316	0.2633384743
2317	0.2633357975
2318	0.2633329282
2319	0.2633296872
2320	0.2633296034
2321	0.2633267936
2322	0.2633239999
2323	0.2633212599
2324	0.2633204572
2325	0.2633173982
2326	0.2633173969
2327	0.2633158519
2328	0.263314405
2329	0.2633113601
2330	0.2633107075
2331	0.2633087201
2332	0.2633057548
2333	0.2633036489
2334	0.2633001728
2335	0.2632979568
2336	0.2632951115
2337	0.2632940921
2338	0.2632908449
2339	0.2632886623
2340	0.2632867232
2341	0.263284737
2342	0.263282728
2343	0.2632800647
2344	0.2632787324
2345	0.2632779036
2346	0.2632742081
2347	0.2632735401
2348	0.26327038
2349	0.2632698543
2350	0.2632667725
2351	0.2632655714
2352	0.2632655206
2353	0.2632653874
2354	0.2632652941
2355	0.2632623933
2356	0.2632603539
2357	0.2632586372
2358	0.2632558876
2359	0.2632537925
2360	0.2632516666
2361	0.2632496969
2362	0.2632472536
2363	0.2632457032
2364	0.2632434197
2365	0.2632424365
2366	0.2632408389
2367	0.2632379467
2368	0.2632343007
2369	0.2632319073
2370	0.2632273341
2371	0.2632269995
2372	0.2632239822
2373	0.2632231215
2374	0.26321938
2375	0.2632171164
2376	0.2632146885
2377	0.2632112075
2378	0.2632105364
2379	0.2632088091
2380	0.2632062581
2381	0.2632041453
2382	0.2632016702
2383	0.263198162
2384	0.2631964936
2385	0.2631941444
2386	0.2631908124
2387	0.263189977
2388	0.26318791
2389	0.2631864945
2390	0.2631823763
2391	0.2631812263
2392	0.263179501
2393	0.2631767184
2394	0.2631732038
2395	0.2631711532
2396	0.2631694572
2397	0.2631680356
2398	0.263167672
2399	0.2631657464
2400	0.2631646575
2401	0.2631607271
2402	0.2631590796
2403	0.2631548482
2404	0.2631547934
2405	0.2631547716
2406	0.2631546735
2407	0.2631525627
2408	0.2631515382
2409	0.2631515054
2410	0.2631490148
2411	0.263145467
2412	0.2631440707
2413	0.2631422034
2414	0.2631394548
2415	0.2631384666
2416	0.2631359417
2417	0.2631338427
2418	0.2631317028
2419	0.2631289371
2420	0.2631289347
2421	0.2631250386
2422	0.2631221458
2423	0.2631207846
2424	0.2631207552
2425	0.2631179233
2426	0.2631166355
2427	0.263116293
2428	0.2631141292
2429	0.2631103594
2430	0.2631082064
2431	0.2631075983
2432	0.2631070901
2433	0.2631063764
2434	0.263103276
2435	0.263103055
2436	0.2631023722
2437	0.263101648
2438	0.2630978912
2439	0.2630954321
2440	0.2630937481
2441	0.2630913057
2442	0.2630896511
2443	0.2630861933
2444	0.2630860461
2445	0.2630840065
2446	0.2630812738
2447	0.2630782778
2448	0.2630753159
2449	0.2630721807
2450	0.2630710293
2451	0.263070888
2452	0.2630666059
2453	0.2630651342
2454	0.2630610427
2455	0.2630590931
2456	0.2630567027
2457	0.2630546087
2458	0.2630520398
2459	0.2630513076
2460	0.2630502352
2461	0.2630490379
2462	0.2630469591
2463	0.2630452703
2464	0.2630424764
2465	0.2630393706
2466	0.2630390536
2467	0.2630368398
2468	0.2630330032
2469	0.2630317595
2470	0.2630314061
2471	0.2630291068
2472	0.2630252202
2473	0.2630221155
2474	0.2630214107
2475	0.2630205948
2476	0.2630165111
2477	0.263016511
2478	0.2630150088
2479	0.2630119882
2480	0.2630104216
2481	0.2630084191
2482	0.2630065861
2483	0.263004969
2484	0.2630010478
2485	0.262998178
2486	0.2629958777
2487	0.2629957779
2488	0.2629947393
2489	0.2629937736
2490	0.2629910354
2491	0.2629878952
2492	0.2629852205
2493	0.2629812531
2494	0.2629793301
2495	0.2629772438
2496	0.2629744048
2497	0.262972823
2498	0.2629717952
2499	0.2629714322
2500	0.2629686056
2501	0.2629672113
2502	0.2629667628
2503	0.262964737
2504	0.262963229
2505	0.2629605932
2506	0.262958269
2507	0.262955848
2508	0.2629527526
2509	0.2629519861
2510	0.2629499634
2511	0.2629468939
2512	0.262945199
2513	0.2629448516
2514	0.2629411794
2515	0.2629378965
2516	0.2629370416
2517	0.2629352741
2518	0.2629334567
2519	0.2629308286
2520	0.2629297056
2521	0.2629264925
2522	0.262926148
2523	0.2629256457
2524	0.2629230387
2525	0.2629208249
2526	0.262919772
2527	0.2629176818
2528	0.262915914
2529	0.2629140242
2530	0.262911073
2531	0.2629086273
2532	0.2629063497
2533	0.2629053081
2534	0.2629036532
2535	0.2629023861
2536	0.2628996254
2537	0.2628981831
2538	0.2628957324
2539	0.2628926558
2540	0.2628918404
2541	0.2628879135
2542	0.2628868666
2543	0.2628852348
2544	0.2628832248
2545	0.2628829233
2546	0.2628817719
2547	0.262877443
2548	0.2628758638
2549	0.2628749207
2550	0.2628725324
2551	0.2628691349
2552	0.2628671089
2553	0.2628637681
2554	0.2628612156
2555	0.262858955
2556	0.2628572763
2557	0.2628562479
2558	0.2628539196
2559	0.2628513509
2560	0.2628482723
2561	0.2628452148
2562	0.2628428295
2563	0.2628402017
2564	0.2628371763
2565	0.2628358754
2566	0.2628322818
2567	0.2628313202
2568	0.2628291512
2569	0.2628262765
2570	0.262824306
2571	0.2628239613
2572	0.2628208065
2573	0.2628206465
2574	0.2628197378
2575	0.2628173177
2576	0.2628152881
2577	0.2628127224
2578	0.2628117308
2579	0.2628085025
2580	0.262806686
2581	0.2628051325
2582	0.2628038077
2583	0.2628020896
2584	0.2627989827
2585	0.2627949852
2586	0.2627929793
2587	0.2627925064
2588	0.2627900188
2589	0.2627867814
2590	0.2627849836
2591	0.2627842554
2592	0.2627828202
2593	0.2627805449
2594	0.262778818
2595	0.2627773221
2596	0.2627757677
2597	0.2627750798
2598	0.2627741345
2599	0.262772088
2600	0.2627694793
2601	0.2627693086
2602	0.2627659341
2603	0.2627639889
2604	0.2627612628
2605	0.2627586688
2606	0.2627579621
2607	0.2627561334
2608	0.2627547781
2609	0.2627528838
2610	0.2627507286
2611	0.2627478585
2612	0.2627457107
2613	0.2627433176
2614	0.2627403481
2615	0.2627364942
2616	0.262735871
2617	0.2627346695
2618	0.2627325593
2619	0.262728869
2620	0.2627280974
2621	0.2627280294
2622	0.2627266403
2623	0.2627244669
2624	0.2627210294
2625	0.2627207975
2626	0.2627203381
2627	0.2627197444
2628	0.2627170648
2629	0.2627155795
2630	0.2627148679
2631	0.2627132657
2632	0.2627121954
2633	0.2627095191
2634	0.2627068425
2635	0.2627067169
2636	0.262704363
2637	0.2627004736
2638	0.2626978524
2639	0.2626958442
2640	0.2626940571
2641	0.262692622
2642	0.2626903797
2643	0.2626898921
2644	0.2626876294
2645	0.262687253
2646	0.2626848977
2647	0.2626823837
2648	0.2626801171
2649	0.2626764437
2650	0.2626749077
2651	0.2626730562
2652	0.2626718286
2653	0.2626678416
2654	0.262665237
2655	0.2626640074
2656	0.2626607322
2657	0.2626588263
2658	0.262657776
2659	0.2626548612
2660	0.2626516578
2661	0.2626492272
2662	0.2626454836
2663	0.2626435136
2664	0.2626421121
2665	0.262640307
2666	0.2626365237
2667	0.262635527
2668	0.2626353824
2669	0.2626320576
2670	0.2626289523
2671	0.2626281888
2672	0.262625836
2673	0.2626240217
2674	0.2626209855
2675	0.2626201271
2676	0.2626181889
2677	0.262617266
2678	0.2626156133
2679	0.2626127696
2680	0.262610825
2681	0.262608843
2682	0.2626084835
2683	0.2626079534
2684	0.2626070984
2685	0.2626063353
2686	0.2626050188
2687	0.2626029062
2688	0.2626020893
2689	0.262598668
2690	0.2625978287
2691	0.2625956596
2692	0.2625948119
2693	0.2625915875
2694	0.2625913998
2695	0.2625885805
2696	0.2625877392
2697	0.2625863966
2698	0.262585604
2699	0.262583344
2700	0.2625812354
2701	0.2625792548
2702	0.2625787757
2703	0.2625763065
2704	0.2625748371
2705	0.2625723634
2706	0.2625697207
2707	0.2625684927
2708	0.2625649404
2709	0.2625639146
2710	0.2625631467
2711	0.2625616426
2712	0.2625604794
2713	0.2625599639
2714	0.2625577492
2715	0.2625541489
2716	0.2625516061
2717	0.262547914
2718	0.2625453693
2719	0.2625429828
2720	0.2625422845
2721	0.2625397149
2722	0.2625360519
2723	0.2625335791
2724	0.2625305285
2725	0.2625294331
2726	0.2625279396
2727	0.2625243298
2728	0.2625225222
2729	0.2625194012
2730	0.2625172577
2731	0.2625151452
2732	0.26251257
2733	0.2625121423
2734	0.2625096267
2735	0.2625089541
2736	0.2625069645
2737	0.2625049206
2738	0.2625042304
2739	0.2625026609
2740	0.2625010557
2741	0.2624990637
2742	0.2624966281
2743	0.262494361
2744	0.2624922787
2745	0.2624919096
2746	0.2624912712
2747	0.2624886817
2748	0.2624880979
2749	0.2624867132
2750	0.2624841015
2751	0.262482472
2752	0.2624815122
2753	0.2624785503
2754	0.2624769953
2755	0.2624768363
2756	0.2624768289
2757	0.2624739347
2758	0.2624713174
2759	0.2624693428
2760	0.2624664302
2761	0.2624635233
2762	0.2624622531
2763	0.2624603695
2764	0.2624592338
2765	0.2624586365
2766	0.2624562722
2767	0.2624547078
2768	0.2624518548
2769	0.262449399
2770	0.2624462969
2771	0.2624439007
2772	0.2624399234
2773	0.2624377187
2774	0.2624355494
2775	0.2624334487
2776	0.2624301035
2777	0.2624269021
2778	0.2624262644
2779	0.2624258578
2780	0.2624248131
2781	0.2624212076
2782	0.2624209365
2783	0.2624187575
2784	0.2624172134
2785	0.2624157449
2786	0.2624124297
2787	0.2624090299
2788	0.2624088531
2789	0.2624061532
2790	0.2624036938
2791	0.2624036767
2792	0.2624028252
2793	0.2624028246
2794	0.2624008999
2795	0.2623988794
2796	0.2623962624
2797	0.262392748
2798	0.2623887706
2799	0.2623880932
2800	0.2623839649
2801	0.2623816779
2802	0.2623808262
2803	0.2623781255
2804	0.2623772693
2805	0.2623739245
2806	0.2623714315
2807	0.2623691361
2808	0.2623664809
2809	0.2623643645
2810	0.2623616853
2811	0.2623603206
2812	0.2623592844
2813	0.262356051
2814	0.2623544722
2815	0.2623517025
2816	0.2623501407
2817	0.2623466736
2818	0.2623452904
2819	0.2623429779
2820	0.2623429771
2821	0.2623396135
2822	0.2623363494
2823	0.2623363332
2824	0.2623332629
2825	0.2623327716
2826	0.2623299117
2827	0.2623277328
2828	0.2623250627
2829	0.2623249106
2830	0.2623239384
2831	0.2623208626
2832	0.2623182744
2833	0.2623170904
2834	0.2623154894
2835	0.2623136751
2836	0.2623136711
2837	0.2623122259
2838	0.2623122236
2839	0.2623095829
2840	0.2623071894
2841	0.2623046924
2842	0.2623021368
2843	0.2622999146
2844	0.2622962864
2845	0.2622949508
2846	0.2622928353
2847	0.2622891785
2848	0.2622872391
2849	0.2622850141
2850	0.262283595
2851	0.2622814633
2852	0.2622800835
2853	0.2622769698
2854	0.2622739999
2855	0.2622737988
2856	0.2622701973
2857	0.2622687573
2858	0.2622680547
2859	0.2622663468
2860	0.2622648285
2861	0.2622626326
2862	0.2622599331
2863	0.2622588671
2864	0.2622558077
2865	0.2622543901
2866	0.2622528799
2867	0.2622515987
2868	0.2622508681
2869	0.2622498513
2870	0.2622496809
2871	0.2622488983
2872	0.2622476568
2873	0.2622459732
2874	0.2622441149
2875	0.2622417888
2876	0.2622398964
2877	0.2622372897
2878	0.262235172
2879	0.262235163
2880	0.2622344962
2881	0.2622337542
2882	0.2622331721
2883	0.2622302266
2884	0.2622298292
2885	0.2622281081
2886	0.2622261205
2887	0.2622239107
2888	0.2622218171
2889	0.2622180418
2890	0.2622168473
2891	0.2622151153
